date,altersklasse_covid19,vaccine,geoRegion,type,entries,pop,sumTotal,per100Persons,per100PersonsTotal,type_variant,version
202104,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,32720,459898,49527,7.11,10.77,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,moderna,CHFL,COVID19FullyVaccPersons,45,459898,69,0.01,0.02,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,moderna,CHFL,COVID19PartiallyVaccPersons,32675,459898,49458,7.1,10.75,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,moderna,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,9411,459898,71914,2.05,15.64,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4914,459898,5851,1.07,1.27,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,4497,459898,66063,0.98,14.36,altersklasse_covid19,2021-12-06_07-48-24
202104,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,1,880587,6,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,1,880587,6,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2,880587,16,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,7,880587,12,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-5,880587,4,-0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,103,853375,373,0.01,0.04,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,0,853375,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,103,853375,372,0.01,0.04,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,77,853375,823,0.01,0.1,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,142,853375,191,0.02,0.02,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-65,853375,632,-0.01,0.07,altersklasse_covid19,2021-12-06_07-48-24
202105,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,782,1042617,2577,0.08,0.25,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,7,1042617,9,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,775,1042617,2568,0.07,0.25,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,640,1042617,6670,0.06,0.64,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1029,1042617,1407,0.1,0.13,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-389,1042617,5263,-0.04,0.5,altersklasse_covid19,2021-12-06_07-48-24
202105,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,1428,1248240,4345,0.11,0.35,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,20,1248240,31,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,1408,1248240,4314,0.11,0.35,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,975,1248240,10380,0.08,0.83,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1333,1248240,1996,0.11,0.16,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-358,1248240,8384,-0.03,0.67,altersklasse_covid19,2021-12-06_07-48-24
202105,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,2132,1206905,6659,0.18,0.55,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,20,1206905,34,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,2112,1206905,6625,0.17,0.55,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1240,1206905,13437,0.1,1.11,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1911,1206905,2893,0.16,0.24,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-671,1206905,10544,-0.06,0.87,altersklasse_covid19,2021-12-06_07-48-24
202105,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,4057,1305543,11779,0.31,0.9,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,32,1305543,55,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,4025,1305543,11724,0.31,0.9,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1978,1305543,19976,0.15,1.53,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2980,1305543,4488,0.23,0.34,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1002,1305543,15488,-0.08,1.19,altersklasse_covid19,2021-12-06_07-48-24
202105,50 - 59,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,moderna,CHFL,COVID19AtLeastOneDosePersons,5731,972277,15923,0.59,1.64,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,moderna,CHFL,COVID19FullyVaccPersons,25,972277,45,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,moderna,CHFL,COVID19PartiallyVaccPersons,5706,972277,15878,0.59,1.63,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,moderna,CHFL,COVID19FirstBoosterPersons,0,972277,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,2071,972277,17898,0.21,1.84,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2428,972277,4323,0.25,0.44,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-357,972277,13575,-0.04,1.4,altersklasse_covid19,2021-12-06_07-48-24
202105,60 - 69,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,972277,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,moderna,CHFL,COVID19AtLeastOneDosePersons,17786,739913,51289,2.4,6.93,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,moderna,CHFL,COVID19FullyVaccPersons,54,739913,98,0.01,0.01,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,moderna,CHFL,COVID19PartiallyVaccPersons,17732,739913,51191,2.4,6.92,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,moderna,CHFL,COVID19FirstBoosterPersons,1,739913,2,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3519,739913,48779,0.48,6.59,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,pfizer_biontech,CHFL,COVID19FullyVaccPersons,6757,739913,10465,0.91,1.41,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-3238,739913,38314,-0.44,5.18,altersklasse_covid19,2021-12-06_07-48-24
202105,70 - 79,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,739913,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,moderna,CHFL,COVID19AtLeastOneDosePersons,21043,459898,70570,4.58,15.34,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,moderna,CHFL,COVID19FullyVaccPersons,95,459898,164,0.02,0.04,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,moderna,CHFL,COVID19PartiallyVaccPersons,20948,459898,70406,4.55,15.31,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,moderna,CHFL,COVID19FirstBoosterPersons,1,459898,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,4350,459898,76264,0.95,16.58,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,pfizer_biontech,CHFL,COVID19FullyVaccPersons,14337,459898,20188,3.12,4.39,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-9987,459898,56076,-2.17,12.19,altersklasse_covid19,2021-12-06_07-48-24
202105,80+,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,459898,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,moderna,CHFL,COVID19AtLeastOneDosePersons,3,880587,9,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,moderna,CHFL,COVID19FullyVaccPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,moderna,CHFL,COVID19PartiallyVaccPersons,3,880587,9,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,moderna,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,0,880587,16,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,pfizer_biontech,CHFL,COVID19FullyVaccPersons,1,880587,13,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1,880587,3,-0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,0 - 9,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,880587,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,moderna,CHFL,COVID19AtLeastOneDosePersons,144,853375,517,0.02,0.06,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,moderna,CHFL,COVID19FullyVaccPersons,11,853375,12,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,moderna,CHFL,COVID19PartiallyVaccPersons,133,853375,505,0.02,0.06,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,moderna,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,175,853375,998,0.02,0.12,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,pfizer_biontech,CHFL,COVID19FullyVaccPersons,190,853375,381,0.02,0.04,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-15,853375,617,-0,0.07,altersklasse_covid19,2021-12-06_07-48-24
202106,10 - 19,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,853375,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,moderna,CHFL,COVID19AtLeastOneDosePersons,1262,1042617,3839,0.12,0.37,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,moderna,CHFL,COVID19FullyVaccPersons,42,1042617,51,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,moderna,CHFL,COVID19PartiallyVaccPersons,1220,1042617,3788,0.12,0.36,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,moderna,CHFL,COVID19FirstBoosterPersons,0,1042617,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,933,1042617,7603,0.09,0.73,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,pfizer_biontech,CHFL,COVID19FullyVaccPersons,2127,1042617,3534,0.2,0.34,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-1194,1042617,4069,-0.11,0.39,altersklasse_covid19,2021-12-06_07-48-24
202106,20 - 29,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1042617,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,moderna,CHFL,COVID19AtLeastOneDosePersons,2017,1248240,6362,0.16,0.51,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,moderna,CHFL,COVID19FullyVaccPersons,167,1248240,198,0.01,0.02,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,moderna,CHFL,COVID19PartiallyVaccPersons,1850,1248240,6164,0.15,0.49,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,moderna,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1307,1248240,11687,0.1,0.94,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,pfizer_biontech,CHFL,COVID19FullyVaccPersons,3403,1248240,5399,0.27,0.43,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2096,1248240,6288,-0.17,0.5,altersklasse_covid19,2021-12-06_07-48-24
202106,30 - 39,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1248240,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,moderna,CHFL,COVID19AtLeastOneDosePersons,2849,1206905,9508,0.24,0.79,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,moderna,CHFL,COVID19FullyVaccPersons,350,1206905,384,0.03,0.03,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,moderna,CHFL,COVID19PartiallyVaccPersons,2499,1206905,9124,0.21,0.76,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,moderna,CHFL,COVID19FirstBoosterPersons,0,1206905,1,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,1819,1206905,15256,0.15,1.26,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,pfizer_biontech,CHFL,COVID19FullyVaccPersons,4044,1206905,6937,0.34,0.57,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2225,1206905,8319,-0.18,0.69,altersklasse_covid19,2021-12-06_07-48-24
202106,40 - 49,pfizer_biontech,CHFL,COVID19FirstBoosterPersons,0,1206905,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,johnson_johnson,CHFL,COVID19AtLeastOneDosePersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,johnson_johnson,CHFL,COVID19FullyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,johnson_johnson,CHFL,COVID19PartiallyVaccPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,johnson_johnson,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,moderna,CHFL,COVID19AtLeastOneDosePersons,5006,1305543,16785,0.38,1.29,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,moderna,CHFL,COVID19FullyVaccPersons,306,1305543,361,0.02,0.03,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,moderna,CHFL,COVID19PartiallyVaccPersons,4700,1305543,16424,0.36,1.26,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,moderna,CHFL,COVID19FirstBoosterPersons,0,1305543,0,0,0,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,pfizer_biontech,CHFL,COVID19AtLeastOneDosePersons,3065,1305543,23041,0.23,1.76,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,pfizer_biontech,CHFL,COVID19FullyVaccPersons,5508,1305543,9996,0.42,0.77,altersklasse_covid19,2021-12-06_07-48-24
202106,50 - 59,pfizer_biontech,CHFL,COVID19PartiallyVaccPersons,-2443,1305543,13045,-0.19,1,altersklasse_covid19,2021-12-06_07-48-24
